5.825362399999999980e+03 7.998605621042251812e-01
5.825379399999999805e+03 7.988372654742931234e-01
5.825396399999999630e+03 8.092259222467518276e-01
5.825413400000000365e+03 8.324742574602490564e-01
5.825430400000000191e+03 8.380085234719458764e-01
5.825447400000000016e+03 8.138207777482718841e-01
5.825464399999999841e+03 7.768586395399772471e-01
5.825481399999999667e+03 7.418553781999205343e-01
5.825498400000000402e+03 7.269506852256570895e-01
5.825515400000000227e+03 7.363174405780387177e-01
5.825532400000000052e+03 7.436402700310094094e-01
5.825549399999999878e+03 7.243072157408849687e-01
5.825566399999999703e+03 6.961173407751477527e-01
5.825583400000000438e+03 6.792541398296884081e-01
5.825600400000000263e+03 6.670749143039962359e-01
5.825617400000000089e+03 6.605164242136762898e-01
5.825634399999999914e+03 6.642625462351601229e-01
5.825651399999999740e+03 6.947494488774501598e-01
5.825668399999999565e+03 7.352853369055318833e-01
5.825685400000000300e+03 7.475474990569892508e-01
5.825702400000000125e+03 7.453322015251504506e-01
5.825719500000000153e+03 7.641517358200153875e-01
5.825736499999999978e+03 7.953195898609038972e-01
5.825753499999999804e+03 8.026422855277007828e-01
5.825770499999999629e+03 7.754748185122325443e-01
5.825787500000000364e+03 7.206301958100724825e-01
5.825804500000000189e+03 6.569290313884479371e-01
5.825821500000000015e+03 6.378521558730003704e-01
5.825838499999999840e+03 6.893732972619034394e-01
5.825855499999999665e+03 7.702745934538109962e-01
5.825872500000000400e+03 8.162600133803249447e-01
5.825889500000000226e+03 8.028036135360394621e-01
5.825906500000000051e+03 7.654173219234301495e-01
5.825923499999999876e+03 7.488101303187190139e-01
5.825940499999999702e+03 7.737609179900225564e-01
5.825957500000000437e+03 8.256220722921646660e-01
5.825974500000000262e+03 8.633466269218066369e-01
5.825991500000000087e+03 8.644525702121345079e-01
5.826008499999999913e+03 8.370301735940819388e-01
5.826025499999999738e+03 8.187198830555233453e-01
5.826042499999999563e+03 8.257018770417908771e-01
5.826059500000000298e+03 8.333651326785821434e-01
5.826076500000000124e+03 8.244224097937199458e-01
5.826093600000000151e+03 8.088373328413571706e-01
5.826110599999999977e+03 7.981063485339481289e-01
5.826127599999999802e+03 7.859277041890582183e-01
5.826144599999999627e+03 7.550994107605668582e-01
5.826161600000000362e+03 7.152444215245061798e-01
5.826178600000000188e+03 6.943798096582617374e-01
5.826195600000000013e+03 7.177122979156149718e-01
5.826212599999999838e+03 7.684656073533248088e-01
5.826229599999999664e+03 7.953745987220800506e-01
5.826246600000000399e+03 7.992057764957682942e-01
5.826263600000000224e+03 7.746794447103253489e-01
5.826280600000000049e+03 7.426593090825645005e-01
5.826297599999999875e+03 7.286926412795322605e-01
5.826314599999999700e+03 7.257964733209846253e-01
5.826331600000000435e+03 7.399317788978465593e-01
5.826348600000000260e+03 7.703320868117001785e-01
5.826365600000000086e+03 7.861704692412306850e-01
5.826382599999999911e+03 7.656467769129948753e-01
5.826399599999999737e+03 7.461450194069052522e-01
5.826416599999999562e+03 7.506575395081849233e-01
5.826433600000000297e+03 7.550849006402869934e-01
5.826450600000000122e+03 7.607044531149875777e-01
5.826467700000000150e+03 7.781607602988513950e-01
5.826484699999999975e+03 7.802888764387543308e-01
5.826501699999999801e+03 7.669185311919431980e-01
5.826518699999999626e+03 7.632560401437025188e-01
5.826535700000000361e+03 7.747513726253506539e-01
5.826552700000000186e+03 7.916966832144620714e-01
5.826569700000000012e+03 8.069388470759049081e-01
5.826586699999999837e+03 8.066826008307627083e-01
5.826603699999999662e+03 7.790061634635098153e-01
5.826620700000000397e+03 7.565242911754541666e-01
5.826637700000000223e+03 7.677641410814147749e-01
5.826654700000000048e+03 7.998671142241819965e-01
5.826671699999999873e+03 8.198779433727375610e-01
5.826688699999999699e+03 8.065077861296154893e-01
5.826705700000000434e+03 7.849627396828713355e-01
5.826722700000000259e+03 7.822370722774378837e-01
5.826739700000000084e+03 8.010557026687438187e-01
5.826756699999999910e+03 8.373311249005496171e-01
5.826773699999999735e+03 8.630472563798941010e-01
5.826790699999999561e+03 8.413319844102834510e-01
5.826807700000000295e+03 7.804454628401054084e-01
5.826824700000000121e+03 7.490226516757698683e-01
5.826841699999999946e+03 7.824027384520857442e-01
5.826858799999999974e+03 8.248943358500964163e-01
5.826875799999999799e+03 8.376668828068117856e-01
5.826892799999999625e+03 8.393693140015285881e-01
5.826909800000000359e+03 8.464364889496878153e-01
5.826926800000000185e+03 8.506084077552615863e-01
5.826943800000000010e+03 8.403040725810441147e-01
5.826960799999999836e+03 8.285521366122498010e-01
5.826977799999999661e+03 8.252305037522130737e-01
5.826994800000000396e+03 8.294024583258612360e-01
5.827011800000000221e+03 8.304237096228560544e-01
5.827028800000000047e+03 8.063244978434985777e-01
5.827045799999999872e+03 7.672382108514760324e-01
5.827062799999999697e+03 7.342830749431986659e-01
5.827079800000000432e+03 7.284069498816982957e-01
5.827096800000000258e+03 7.594024784319098886e-01
5.827113800000000083e+03 8.044483569440369353e-01
5.827130799999999908e+03 8.423412656323706615e-01
5.827147799999999734e+03 8.660134598398631089e-01
5.827164799999999559e+03 8.805741884759125115e-01
5.827181800000000294e+03 8.983707449717763804e-01
5.827198800000000119e+03 9.110580736440652139e-01
5.827215799999999945e+03 8.999024096873574630e-01
5.827232899999999972e+03 8.707793825774020613e-01
5.827249899999999798e+03 8.561324828838076106e-01
5.827266899999999623e+03 8.575795955285167027e-01
5.827283900000000358e+03 8.405484438250845347e-01
5.827300900000000183e+03 7.995892491978895400e-01
5.827317900000000009e+03 7.719991643941498394e-01
5.827334899999999834e+03 7.768524793667778150e-01
5.827351899999999659e+03 7.825573279708388785e-01
5.827368900000000394e+03 7.796617157374692297e-01
5.827385900000000220e+03 8.017159573514682780e-01
5.827402900000000045e+03 8.369689003362151825e-01
5.827419899999999870e+03 8.475274566188033543e-01
5.827436899999999696e+03 8.222366299215543295e-01
5.827453900000000431e+03 7.903890632106712610e-01
5.827470900000000256e+03 7.795742862968408904e-01
5.827487900000000081e+03 7.777005713095376249e-01
5.827504899999999907e+03 7.860451975512733336e-01
5.827521899999999732e+03 8.148264793356270186e-01
5.827538899999999558e+03 8.429265226446740478e-01
5.827555900000000292e+03 8.545920872068436536e-01
5.827572900000000118e+03 8.577423879012977537e-01
5.827589899999999943e+03 8.704297844473647405e-01
5.827606999999999971e+03 8.820101941478025731e-01
5.827623999999999796e+03 8.734094568267015690e-01
5.827640999999999622e+03 8.427542381583699171e-01
5.827658000000000357e+03 7.946427946120703245e-01
5.827675000000000182e+03 7.590488004520026255e-01
5.827692000000000007e+03 7.633913161905944156e-01
5.827708999999999833e+03 7.947271399998120378e-01
5.827725999999999658e+03 8.209538100378374059e-01
5.827743000000000393e+03 8.231675160221348930e-01
5.827760000000000218e+03 8.175472170386761661e-01
5.827777000000000044e+03 8.254661406685037672e-01
5.827793999999999869e+03 8.430072718345323901e-01
5.827810999999999694e+03 8.558650288553655283e-01
5.827828000000000429e+03 8.576530006008477036e-01
5.827845000000000255e+03 8.379826295477781350e-01
5.827862000000000080e+03 7.993233441063432032e-01
5.827878999999999905e+03 7.855285101777028656e-01
5.827895999999999731e+03 8.139691429986121163e-01
5.827912999999999556e+03 8.358530589997898996e-01
5.827930000000000291e+03 8.240167472313640884e-01
5.827947000000000116e+03 7.992373333208347974e-01
5.827963999999999942e+03 8.036650911867284641e-01
5.827981099999999969e+03 8.478588566626660272e-01
5.827998099999999795e+03 8.870286463354221107e-01
5.828015099999999620e+03 9.103601574895034965e-01
5.828032100000000355e+03 9.298598301610271344e-01
5.828049100000000180e+03 9.296893969760270382e-01
5.828066100000000006e+03 9.131697932002209583e-01
5.828083099999999831e+03 8.998859768975188134e-01
5.828100099999999657e+03 8.867724760852042643e-01
5.828117100000000391e+03 8.766393046158370561e-01
5.828134100000000217e+03 8.749361854675790084e-01
5.828151100000000042e+03 8.508381164560845367e-01
5.828168099999999868e+03 7.942120231053840795e-01
5.828185099999999693e+03 7.707100424663718696e-01
5.828202100000000428e+03 8.090283636162741709e-01
5.828219100000000253e+03 8.455584984599746612e-01
5.828236100000000079e+03 8.430039115738592326e-01
5.828253099999999904e+03 8.264844198698452216e-01
5.828270099999999729e+03 8.212049883351552060e-01
5.828287099999999555e+03 8.160107165698120557e-01
5.828304100000000290e+03 7.988951856236985449e-01
5.828321100000000115e+03 7.938712328027824894e-01
5.828338099999999940e+03 8.224822914440572674e-01
5.828355199999999968e+03 8.386611803752609395e-01
5.828372199999999793e+03 8.148186780152102404e-01
5.828389199999999619e+03 8.044301844660419754e-01
5.828406200000000354e+03 8.414713193801746094e-01
5.828423200000000179e+03 8.937546625078305329e-01
5.828440200000000004e+03 9.259421645459671169e-01
5.828457199999999830e+03 9.336910725171218006e-01
5.828474199999999655e+03 9.139359099199689807e-01
5.828491200000000390e+03 8.704233545241455428e-01
5.828508200000000215e+03 8.298911166550777541e-01
5.828525200000000041e+03 8.126053680132823143e-01
5.828542199999999866e+03 8.077518136127402881e-01
5.828559199999999691e+03 8.025576574148717279e-01
5.828576200000000426e+03 8.093699418990635275e-01
5.828593200000000252e+03 8.420684541486366248e-01
5.828610200000000077e+03 8.693172541809135456e-01
5.828627199999999903e+03 8.613982699393909481e-01
5.828644199999999728e+03 8.511801846789971426e-01
5.828661199999999553e+03 8.625907358648075007e-01
5.828678200000000288e+03 8.714467363719331505e-01
5.828695200000000114e+03 8.767263592480897261e-01
5.828712199999999939e+03 8.828575142071020121e-01
5.828729299999999967e+03 8.671045731948222590e-01
5.828746299999999792e+03 8.249544514378494009e-01
5.828763299999999617e+03 7.998347592651868787e-01
5.828780300000000352e+03 8.255509475527312846e-01
5.828797300000000178e+03 8.728958318508646119e-01
5.828814300000000003e+03 8.882234913757073302e-01
5.828831299999999828e+03 8.630186681897034084e-01
5.828848299999999654e+03 8.284470810160794452e-01
5.828865300000000389e+03 8.189102750274386278e-01
5.828882300000000214e+03 8.470108271817597956e-01
5.828899300000000039e+03 8.879694207684835083e-01
5.828916299999999865e+03 9.027010962768537983e-01
5.828933299999999690e+03 8.820093598013709624e-01
5.828950300000000425e+03 8.437762002664378480e-01
5.828967300000000250e+03 8.178049864370625643e-01
5.828984300000000076e+03 8.246175008197490497e-01
5.829001299999999901e+03 8.397749832990971663e-01
5.829018299999999726e+03 8.393495527016672231e-01
5.829035299999999552e+03 8.522079464791775250e-01
5.829052300000000287e+03 8.816711367463082594e-01
5.829069300000000112e+03 8.905273958853127114e-01
5.829086299999999937e+03 8.826937258495701766e-01
5.829103399999999965e+03 8.843971751475764309e-01
5.829120399999999790e+03 8.955525990534910497e-01
5.829137399999999616e+03 9.048346777330318336e-01
5.829154400000000351e+03 9.088372913898753458e-01
5.829171400000000176e+03 9.095189511614647504e-01
5.829188400000000001e+03 9.017704711454336275e-01
5.829205399999999827e+03 8.859324510034688460e-01
5.829222399999999652e+03 8.773324370354307344e-01
5.829239400000000387e+03 8.788656470729021564e-01
5.829256400000000212e+03 8.687328793474567989e-01
5.829273400000000038e+03 8.402921625232582237e-01
5.829290399999999863e+03 8.292226929813181213e-01
5.829307399999999689e+03 8.564722185913992147e-01
5.829324400000000423e+03 8.910449732746394957e-01
5.829341400000000249e+03 8.979429109540432163e-01
5.829358400000000074e+03 8.700982455724425302e-01
5.829375399999999900e+03 8.288844515315211270e-01
5.829392399999999725e+03 8.100660076420356237e-01
5.829409399999999550e+03 8.310142946171534817e-01
5.829426400000000285e+03 8.654168971554595524e-01
5.829443400000000111e+03 8.852582613328262573e-01
5.829460399999999936e+03 9.009271229420227067e-01
5.829477499999999964e+03 9.124234779342864643e-01
5.829494499999999789e+03 9.086773041754155900e-01
5.829511499999999614e+03 8.981188170381591007e-01
5.829528500000000349e+03 8.922437950033028642e-01
5.829545500000000175e+03 8.913077096001632560e-01
5.829562500000000000e+03 8.934371799598977981e-01
5.829579499999999825e+03 8.982064415333946839e-01
5.829596499999999651e+03 9.046788032015983250e-01
5.829613500000000386e+03 9.108105651845179729e-01
5.829630500000000211e+03 9.105557660610984483e-01
5.829647500000000036e+03 9.079166505834008749e-01
5.829664499999999862e+03 8.999979602354855057e-01
5.829681499999999687e+03 8.661922772279887495e-01
5.829698500000000422e+03 8.271921180141075247e-01
5.829715500000000247e+03 8.311098752731005401e-01
5.829732500000000073e+03 8.682380054393836755e-01
5.829749499999999898e+03 8.977022670188496978e-01
5.829766499999999724e+03 9.085176600932234336e-01
5.829783499999999549e+03 9.043458038619248684e-01
5.829800500000000284e+03 8.968529024697946550e-01
5.829817500000000109e+03 9.123518773511830604e-01
5.829834499999999935e+03 9.426678884998083152e-01
5.829851599999999962e+03 9.341531672117480145e-01
5.829868599999999788e+03 8.647523744406394597e-01
5.829885599999999613e+03 7.870062403677218210e-01
5.829902600000000348e+03 7.558400246055942961e-01
5.829919600000000173e+03 7.794287818241975030e-01
5.829936599999999999e+03 8.145135981433199168e-01
5.829953599999999824e+03 8.188572748737875662e-01
5.829970599999999649e+03 8.064252774609566021e-01
5.829987600000000384e+03 8.024236950297041204e-01
5.830004600000000210e+03 7.929721322223002300e-01
5.830021600000000035e+03 7.644456100322503111e-01
5.830038599999999860e+03 7.609549351818779561e-01
5.830055599999999686e+03 8.041298496897953951e-01
5.830072600000000421e+03 8.370009463635613711e-01
5.830089600000000246e+03 8.302744118283231778e-01
5.830106600000000071e+03 8.209080222143922967e-01
5.830123599999999897e+03 8.194611777567957223e-01
5.830140599999999722e+03 8.112018095512739668e-01
5.830157599999999547e+03 8.158010923000720283e-01
5.830174600000000282e+03 8.510568316319033766e-01
5.830191600000000108e+03 8.934658277338226595e-01
5.830208599999999933e+03 9.146708383422530453e-01
5.830225699999999961e+03 9.116913070277052888e-01
5.830242699999999786e+03 9.071789436957010677e-01
5.830259699999999611e+03 9.102455719890525376e-01
5.830276700000000346e+03 9.008792469729322017e-01
5.830293700000000172e+03 8.713306040662773810e-01
5.830310699999999997e+03 8.435702121892119099e-01
5.830327699999999822e+03 8.369288506824904550e-01
5.830344699999999648e+03 8.485112278075399583e-01
5.830361700000000383e+03 8.491082841129389269e-01
5.830378700000000208e+03 8.197297748945904239e-01
5.830395700000000033e+03 7.814096185629739733e-01
5.830412699999999859e+03 7.613983681998701680e-01
5.830429699999999684e+03 7.694041184076346740e-01
5.830446700000000419e+03 7.982736716148057798e-01
5.830463700000000244e+03 8.155617606440120904e-01
5.830480700000000070e+03 8.101125847091461551e-01
5.830497699999999895e+03 8.184590927645508662e-01
5.830514699999999721e+03 8.420490320247694394e-01
5.830531699999999546e+03 8.397507656440137414e-01
5.830548700000000281e+03 8.215277892644661240e-01
5.830565700000000106e+03 8.175263273653000651e-01
5.830582699999999932e+03 8.019432256401762826e-01
5.830599799999999959e+03 7.676250731007817629e-01
5.830616799999999785e+03 7.645603031254616377e-01
5.830633799999999610e+03 7.861066046479975311e-01
5.830650800000000345e+03 7.925797314893587853e-01
5.830667800000000170e+03 8.071430476429134471e-01
5.830684799999999996e+03 8.410376714141452048e-01
5.830701799999999821e+03 8.452967598426582851e-01
5.830718799999999646e+03 8.334606325673026284e-01
5.830735800000000381e+03 8.512601905558868642e-01
5.830752800000000207e+03 8.630985896335535701e-01
5.830769800000000032e+03 8.418096673534518626e-01
5.830786799999999857e+03 8.194136099341630119e-01
5.830803799999999683e+03 8.146457312217333380e-01
5.830820800000000418e+03 8.259732110010484796e-01
5.830837800000000243e+03 8.447097165702579513e-01
5.830854800000000068e+03 8.508424694230355412e-01
5.830871799999999894e+03 8.400282058837856836e-01
5.830888799999999719e+03 8.319390758195917002e-01
5.830905800000000454e+03 8.382421816889118471e-01
5.830922800000000279e+03 8.508472543428557966e-01
5.830939800000000105e+03 8.577465505373795818e-01
5.830956799999999930e+03 8.596213389234642621e-01
5.830973899999999958e+03 8.643916468832267830e-01
5.830990899999999783e+03 8.764007274531688818e-01
5.831007899999999609e+03 8.932640842051665642e-01
5.831024900000000343e+03 9.055287444029387345e-01
5.831041900000000169e+03 8.976951605632409459e-01
5.831058899999999994e+03 8.661864237378907871e-01
5.831075899999999820e+03 8.439603122201702057e-01
5.831092899999999645e+03 8.700213481409798666e-01
5.831109900000000380e+03 9.189060881099949674e-01
5.831126900000000205e+03 9.408795145859362163e-01
5.831143900000000031e+03 9.287026488409408920e-01
5.831160899999999856e+03 9.078391132055821933e-01
5.831177899999999681e+03 8.908930317316446912e-01
5.831194900000000416e+03 8.679854667527359124e-01
5.831211900000000242e+03 8.372427917599174485e-01
5.831228900000000067e+03 8.211481798885029715e-01
5.831245899999999892e+03 8.400558514641824903e-01
5.831262899999999718e+03 8.814468733622073948e-01
5.831279900000000453e+03 9.030799678380011519e-01
5.831296900000000278e+03 8.883480165975798926e-01
5.831313900000000103e+03 8.646737675063866924e-01
5.831330899999999929e+03 8.475571155476772089e-01
5.831347899999999754e+03 8.405750073299005365e-01
5.831364999999999782e+03 8.488373877840531545e-01
5.831381999999999607e+03 8.477316533683996180e-01
5.831399000000000342e+03 8.129857216665551389e-01
5.831416000000000167e+03 7.822424456891162725e-01
5.831432999999999993e+03 8.015763006383197498e-01
5.831449999999999818e+03 8.394763065221058085e-01
5.831466999999999643e+03 8.609394797642829777e-01
5.831484000000000378e+03 8.759301341047943668e-01
5.831501000000000204e+03 8.790827827447272869e-01
5.831518000000000029e+03 8.531086498063231716e-01
5.831534999999999854e+03 8.188733098475815542e-01
5.831551999999999680e+03 7.980941456841913473e-01
5.831569000000000415e+03 7.849799033684847771e-01
5.831586000000000240e+03 7.952012921190391159e-01
5.831603000000000065e+03 8.365937843989724731e-01
5.831619999999999891e+03 8.583980252971576963e-01
5.831636999999999716e+03 8.368522795281013726e-01
5.831654000000000451e+03 8.067897347133918817e-01
5.831671000000000276e+03 7.837959862327098515e-01
5.831688000000000102e+03 7.715332786398052534e-01
5.831704999999999927e+03 7.981070292544046874e-01
5.831721999999999753e+03 8.546599891094369683e-01
5.831739099999999780e+03 8.869402750161889948e-01
5.831756099999999606e+03 8.768069017231582274e-01
5.831773100000000341e+03 8.518541992620156655e-01
5.831790100000000166e+03 8.475121991303578017e-01
5.831807099999999991e+03 8.668470904543910116e-01
5.831824099999999817e+03 8.763876426474799253e-01
5.831841099999999642e+03 8.543305289993065044e-01
5.831858100000000377e+03 8.331250307931987731e-01
5.831875100000000202e+03 8.403660232800841401e-01
5.831892100000000028e+03 8.528023916390128356e-01
5.831909099999999853e+03 8.588510892487520865e-01
5.831926099999999678e+03 8.641332892303930091e-01
5.831943100000000413e+03 8.560438249693238522e-01
5.831960100000000239e+03 8.384152761364880302e-01
5.831977100000000064e+03 8.430161267817939397e-01
5.831994099999999889e+03 8.660138350586548128e-01
5.832011099999999715e+03 8.691668718374319091e-01
5.832028100000000450e+03 8.561374657654067244e-01
5.832045100000000275e+03 8.622714965690281286e-01
5.832062100000000100e+03 8.984709933417793781e-01
5.832079099999999926e+03 9.407178115824358366e-01
5.832096099999999751e+03 9.428490113066544387e-01
5.832113199999999779e+03 8.954954697055098611e-01
5.832130199999999604e+03 8.535927322918041016e-01
5.832147200000000339e+03 8.535944888632250871e-01
5.832164200000000164e+03 8.782110321090745853e-01
5.832181199999999990e+03 8.881780282259648107e-01
5.832198199999999815e+03 8.743819179963923105e-01
5.832215199999999641e+03 8.605005850080460483e-01
5.832232200000000375e+03 8.544551134419007266e-01
5.832249200000000201e+03 8.471320268150832611e-01
5.832266200000000026e+03 8.365723305277587007e-01
5.832283199999999852e+03 8.278864136855952349e-01
5.832300199999999677e+03 8.180080354920440389e-01
5.832317200000000412e+03 8.080444482753207369e-01
5.832334200000000237e+03 8.108569323994554434e-01
5.832351200000000063e+03 8.204833742748517400e-01
5.832368199999999888e+03 8.180150978574617371e-01
5.832385199999999713e+03 8.022595798563302294e-01
5.832402200000000448e+03 8.036241325607288433e-01
5.832419200000000274e+03 8.436581373575807730e-01
5.832436200000000099e+03 8.922950173663725115e-01
5.832453199999999924e+03 9.133353059421015496e-01
5.832470199999999750e+03 9.132521614399033982e-01
5.832487299999999777e+03 9.164908901238232319e-01
5.832504299999999603e+03 9.164077682528648516e-01
5.832521300000000338e+03 8.862574850899792578e-01
5.832538300000000163e+03 8.325132363236924515e-01
5.832555299999999988e+03 8.009998183909319280e-01
5.832572299999999814e+03 8.171000368432740357e-01
5.832589299999999639e+03 8.524503129057050543e-01
5.832606300000000374e+03 8.728947683035923610e-01
5.832623300000000199e+03 8.692341546437990507e-01
5.832640300000000025e+03 8.492194558560430817e-01
5.832657299999999850e+03 8.204313711749291471e-01
5.832674299999999675e+03 8.014386153080268471e-01
5.832691300000000410e+03 8.144727332020516020e-01
5.832708300000000236e+03 8.482052394396026873e-01
5.832725300000000061e+03 8.864523706231974831e-01
5.832742299999999886e+03 9.132005688288483691e-01
5.832759299999999712e+03 9.045996678378032119e-01
5.832776300000000447e+03 8.680599958349918266e-01
5.832793300000000272e+03 8.368012726133761126e-01
5.832810300000000097e+03 8.207043556763626846e-01
5.832827299999999923e+03 8.071627592645138627e-01
5.832844299999999748e+03 8.067388087523909013e-01
5.832861399999999776e+03 8.270988203068209144e-01
5.832878399999999601e+03 8.366410267190144134e-01
5.832895400000000336e+03 8.377504153515712426e-01
5.832912400000000162e+03 8.581958420575475088e-01
5.832929399999999987e+03 8.731897964496547759e-01
5.832946399999999812e+03 8.691032550060630024e-01
5.832963399999999638e+03 8.761754588879865357e-01
5.832980400000000373e+03 8.861438787848292531e-01
5.832997400000000198e+03 8.758390915875698957e-01
5.833014400000000023e+03 8.553124209645294185e-01
5.833031399999999849e+03 8.427076003527431691e-01
5.833048399999999674e+03 8.464577490582197994e-01
5.833065400000000409e+03 8.559151608005834966e-01
5.833082400000000234e+03 8.569395250908238282e-01
5.833099400000000060e+03 8.491048624506636333e-01
5.833116399999999885e+03 8.352221536191342111e-01
5.833133399999999710e+03 8.184431417065376468e-01
5.833150400000000445e+03 8.200637356668993849e-01
5.833167400000000271e+03 8.483469201653777159e-01
5.833184400000000096e+03 8.655563163751289757e-01
5.833201399999999921e+03 8.574660460595789901e-01
5.833218399999999747e+03 8.500572179037986231e-01
5.833235499999999774e+03 8.521038878537195993e-01
5.833252499999999600e+03 8.557690788471984389e-01
5.833269500000000335e+03 8.590935552913082640e-01
5.833286500000000160e+03 8.718736477010816666e-01
5.833303499999999985e+03 8.964946317087166827e-01
5.833320499999999811e+03 9.061230254885361823e-01
5.833337499999999636e+03 8.873844789553173573e-01
5.833354500000000371e+03 8.633642824810353611e-01
5.833371500000000196e+03 8.490552417554418918e-01
5.833388500000000022e+03 8.343201970841546133e-01
5.833405499999999847e+03 8.234184996031489456e-01
5.833422499999999673e+03 8.325357726947466563e-01
5.833439500000000407e+03 8.593721150055533275e-01
5.833456500000000233e+03 8.823751599295817094e-01
5.833473500000000058e+03 8.774366654355150175e-01
5.833490499999999884e+03 8.516270278706061791e-01
5.833507499999999709e+03 8.406400537237883608e-01
5.833524500000000444e+03 8.555503996714500792e-01
5.833541500000000269e+03 8.725053704148906242e-01
5.833558500000000095e+03 8.846046581125841524e-01
5.833575499999999920e+03 8.950002318394562062e-01
5.833592499999999745e+03 8.967917139161289963e-01
5.833609599999999773e+03 8.892975276761500014e-01
5.833626599999999598e+03 8.719212342481021949e-01
5.833643600000000333e+03 8.463665725537972140e-01
5.833660600000000159e+03 8.335903691612769340e-01
5.833677599999999984e+03 8.452638822416141950e-01
5.833694599999999809e+03 8.692049899518717870e-01
5.833711599999999635e+03 8.866716978488834444e-01
5.833728600000000370e+03 8.830961863841231274e-01
5.833745600000000195e+03 8.531111883487346725e-01
5.833762600000000020e+03 8.146920078206681959e-01
5.833779599999999846e+03 7.991041602345646533e-01
5.833796599999999671e+03 8.089036204682424902e-01
5.833813600000000406e+03 8.234739431149313837e-01
5.833830600000000231e+03 8.318252623784472277e-01
5.833847600000000057e+03 8.309757575477180191e-01
5.833864599999999882e+03 8.186251213227987433e-01
5.833881599999999708e+03 8.044853491341631413e-01
5.833898600000000442e+03 8.026134484231683963e-01
5.833915600000000268e+03 8.124983615189317332e-01
5.833932600000000093e+03 8.286877393222078503e-01
5.833949599999999919e+03 8.399359194862296984e-01
5.833966599999999744e+03 8.322708630201802738e-01
5.833983699999999772e+03 8.094410102480912306e-01
5.834000699999999597e+03 7.871221867386845039e-01
5.834017700000000332e+03 7.774974191129030432e-01
5.834034700000000157e+03 7.813335865770845157e-01
5.834051699999999983e+03 7.963305087785539360e-01
5.834068699999999808e+03 8.126054779070663869e-01
5.834085699999999633e+03 8.146526718229609720e-01
5.834102700000000368e+03 8.033239324172074536e-01
5.834119700000000194e+03 7.887576290461030259e-01
5.834136700000000019e+03 7.879080683490373715e-01
5.834153699999999844e+03 8.026497308841947786e-01
5.834170699999999670e+03 8.229293735776248564e-01
5.834187700000000405e+03 8.438055374883478565e-01
5.834204700000000230e+03 8.504536509011619838e-01
5.834221700000000055e+03 8.375060455968323936e-01
5.834238699999999881e+03 8.397238337710919431e-01
5.834255699999999706e+03 8.654567099546931486e-01
5.834272700000000441e+03 8.791765845592952600e-01
5.834289700000000266e+03 8.715113393133487873e-01
5.834306700000000092e+03 8.673392663452921258e-01
